articolo_id;frase;entities;grave;latitudine;longitudine;pos
341;L'incidente, che non ha coinvolto altri veicoli, si è verificato in via XVI Maggio Grave incidente stradale nella serata di ieri, domenica 13 febbraio, a Fontanellato.;via XVI Maggio, Fontanellato;1;44.8822638;10.1729422;Fontanellato, Parma, Emilia-Romagna, 43012, Italia
342;L'episodio si è verificato alle ore 17 all'altezza dell'uscita di via Paradigna: la Ford Focus è stata completamente distrutta dalle fiamme Stava guidando la sua auto a Gpl nella zona della tangenziale quando, all'improvviso, probabilmente a causa di un cortocircuito, dal mezzo è iniziato ad uscire fumo: in pochi istantiil veicolo, una Ford Focus, ha preso fuoco ed è stato distrutto completamente dalle fiamme.;via Paradigna;1;44.8329075;10.3439841;Via Paradigna, Cortile San Martino, San Martino, Parma, Emilia-Romagna, 43122, Italia
343;L'incidente si è svolto alle ore 22 di ieri venerdì 11 febbraio Paura nella serata di ieri, venerdì 11 febbraio in via Matteotti a Noceto.;via Matteotti, Noceto;1;44.7153607;10.2254761;Via Matteotti, Sala Baganza, Parma, Emilia-Romagna, 43038, Italia
345;"Il mezzo agricolo stava svoltando verso il civico 64 per immettersi nei campi, gli abitanti: ""Tratto molto pericoloso, lo abbiamo già segnalato alle autorità ma nessuno fa niente"" Spettacolare incidente nella mattinata di oggi, mercoledì 2 febbraio, lungo via Spezia, nei pressi di Collecchio.";via Spezia, Collecchio;1;44.7510723;10.2135388;Via Spezia, Collecchio, Parma, Emilia-Romagna, 43044, Italia
346;Il personale del 118 lo ha soccorso alle 3 e mezza Un ciclista è stato trovato a terra, ferito e sotto choc, in via della Parma nel comune di Lesignano dè Bagni, nella notte tra martedì 1 e mercoledì 2 febbraio.;via della Parma, Lesignano dè Bagni;1;44.6255205;10.2823841;Via della Parma, Lesignano de' Bagni, Parma, Emilia-Romagna, 43037, Italia
347;Il conducente di uno dei mezzi pesanti è stato trasportato all'ospedale di Vaio di Fidenza Maxi tamponamento tra alcuni mezzi pesanti nella mattinata di oggi, martedì 1° febbraio, lungo l'autostrada A1 in direzione Nord, all'altezza di Busseto.;Vaio di Fidenza, l'autostrada A1, Busseto;1;44.8580586;10.036748;Vaio, Fidenza, Parma, Emilia-Romagna, 43036, Italia
348;L'incidente è avvenuto lungo la provinciale per Ragazzola: la scarsa visibilità potrebbe essere alla base dello scontro Tragicoschianto mortalenella mattinata di oggi, lunedì 31 gennaio, a Diolo di Soragna, lungo la provinciale per Ragazzola.;Ragazzola, Diolo di Soragna;1;45.0102089;10.1915051;Ragazzola, Roccabianca, Parma, Emilia-Romagna, 43010, Italia
349;Gli ultimi episodi relativi a questi subdoli tentativi di raggiro si sono registrati in particolare nei comuni di Soragna e San Pellegrino Parmense.;Soragna, San Pellegrino Parmense;0;44.9281878;10.1235973;Soragna, Parma, Emilia-Romagna, 43019, Italia
351;L'incidente si è verificato all'alba e non ha coinvolto altri veicoli Un grave incidente stradale si è verificato alle ore 6 di stamattina, mercoledì 19 gennaio, a Roccabianca.;Roccabianca;1;45.009369;10.219378;Roccabianca, Parma, Emilia-Romagna, 43010, Italia
352;La 56enne di Langhirano è sotto inchiesta dopo la morte di Joseph, Martina e Renat La 56enne di Langhirano, conducente della Ford che si è schiantata contro la Mercedes classe A all'interno della quale stava viaggiando Joseph Venturini, Martina e Renat - morti in seguito all'incidente -è indagata con l'ipotesi di reato di omicidio stradale.;Langhirano;1;44.6130645;10.2661136;Langhirano, Parma, Emilia-Romagna, 43013, Italia
353;Un secondo incidente ha coinvolto altri due tir: 7 chilometri di coda per curiosi in direzione Bologna Nel primo pomeriggio di oggi, lunedì 17 gennaio, si sono verificati due incidenti stradali lungo l'autostrada A1, nel tratto compreso tra Fiorenzuola d'Arda e Piacenza.;Bologna, l'autostrada A1, Fiorenzuola d'Arda, Piacenza;1;44.8107517;10.336442;Via Bologna, San Leonardo, Parma, Emilia-Romagna, 43121, Italia
354;Martina Karakach, 17 anni, morta insieme a Joseph e Renat nell'incidente sulla Massese, frequentava Scienze Umane e da grande voleva fare la psicologa Si è spenta anche lei, dopo poche ore dalla morte del suo amico Joseph.Martina Karakach, 17enne, sarebbe diventata maggiorenne in aprile, è morta nel reparto di Rianimazione del Maggiore, dopo il tragico incidente a Torrechiara, lungo la Massese.Martina abitava a Pilastro con la madre, che lavora in uno studio dentistico.;Torrechiara, Massese, Pilastro;0;44.656766;10.2781141;Torrechiara, Langhirano, Parma, Emilia-Romagna, 43037, Italia
355;Tre morti giovanissimi a Torrechiara: dopo Joseph Venturini e Martina Karakach anche il 20enne Renat Tonu è deceduto nella notte nel reparto di Rianimazione del Maggiore Sale a tre il numero delle vittime del tragico incidente stradale lungo la Massese, avvenuto nel tardo pomeriggio di sabato 15 gennaio.;Torrechiara, Massese;1;44.656766;10.2781141;Torrechiara, Langhirano, Parma, Emilia-Romagna, 43037, Italia
356;Martina Karakach è deceduta nel reparto di rianimazione dell'ospedale Maggiore Schianto mortale lungo la strada Massese.;strada Massese;1;44.5973805;10.2520846;Strada Provinciale Massese, Berzola, Langhirano, Parma, Emilia-Romagna, 43013, Italia
357;La ragazza 17enne di Langhirano e il 20enne di origine moldava sono ancora gravissimi, in terapia intensiva e sotto costante controllo medico Lottano tra la vita e la morte nel reparto di rianimazione dell'ospedale Maggiore di Parma i due giovani -una ragazza di 17 anni di Langhirano e un 20enne originario della Moldavia- a bordo della Mercedes classe A, chesi è schiantata ieri pomeriggio sabato 16 gennaiocontro una Ford nei pressi di Torrechiara, lungo strada Massese, in corrispondenza dell'incrocio per Badia.;Langhirano, Moldavia-, Torrechiara, strada Massese, Badia;1;44.6130645;10.2661136;Langhirano, Parma, Emilia-Romagna, 43013, Italia
358;Il ricordo del giovane 18enne morto in ospedale dopo il tragico schianto lungo la Massese a Torrechiara Il 18enne Joseph Venturini, morto in seguito altragico schianto lungo la Massesedi ieri, sabato 15 gennaio, eraoriginario di Guastalla e viveva a Martorano con il padre Gianpaolo, un imprenditore nel settore dei trasporti.;Torrechiara, Guastalla, Martorano;0;44.656766;10.2781141;Torrechiara, Langhirano, Parma, Emilia-Romagna, 43037, Italia
359;I due incidenti in meno di mezz'ora a Parma Due pedoni sono stati investiti, nella serata di ieri sabato 15 gennaio, a Parma in viale Piacenza e in via Fleming.;viale Piacenza, via Fleming;1;44.8075971;10.3098696;Viale Piacenza, Cornocchio, Pablo, Parma, Emilia-Romagna, 43125, Italia
360;Joseph Venturini è morto in ospedale due ore dopo l'incidente: la ragazza e il ragazzo che erano in auto con lui sono in condizioni disperate al Maggiore Tragico schianto tra due auto nel tardo pomeriggio di ieri, sabato 15 gennaio, lungo strada Massese, all'altezza di Torrechiara, in corrispondenza dell'incrocio per strada Badia.;strada Massese, Torrechiara, strada Badia;1;44.5973805;10.2520846;Strada Provinciale Massese, Berzola, Langhirano, Parma, Emilia-Romagna, 43013, Italia
361;Una donna di 30 anni è stata investita in via Roma a Langhirano: è in ospedale nell'area codici rossi Paura nella serata di ieri, mercoledì 5 gennaio, a Basilicanova, all'altezza dell'incrocio.;via Roma, Langhirano, Basilicanova;1;44.7925203;10.2595038;Via Roma, Vigolante, San Pancrazio, Vicofertile, Parma, Emilia-Romagna, 43126, Italia
363;L'incidente è avvenuto all'alba di oggi, sabato 1° gennaio 2022 Primo incidente dell'anno in prossimità della località Botteghino.;Botteghino;1;44.7483944;10.3618719;Botteghino, Parma, Emilia-Romagna, 43123, Italia
364;L'incidente si è verificato poco prima delle ore 18: soccorritori in azione Un grave incidente stradale si è verificato nel tardo pomeriggio di oggi, giovedì 30 dicembre, sul ponte Montanini tra Collecchio e Medesano.;Montanini, Collecchio, Medesano;1;44.7661212;10.1800585;Ponte Arturo Montanini, Collecchio, Medesano, Parma, Emilia-Romagna, Italia
365;La donna è deceduta in ospedale Non ce l'ha fatta la donna di 63 anni, investita nel tardo pomeriggio di ieri sulle strisce pedonali in viale Duca Alessandro a Parma.;viale Duca Alessandro;1;44.7898924;10.3333039;Viale Duca Alessandro, Cittadella, Parma, Emilia-Romagna, 43121, Italia
366;L'incidente si è verificato alle ore 12 del 24 dicembre Un grave incidente stradale si è verificato nella mattinata di oggi, venerdì 24 dicembre, lungo l'autostrada A1, all'altezza del chilometro 94 Sud.;l'autostrada A1;1;44.8137898;10.413487;Autostrada del Sole, Casalbaroncolo, San Lazzaro, Beneceto, Parma, Val d’Enza, Parma, Emilia-Romagna, 43058, Italia
367;L'incidente si è verificato nella mattinata del 23 dicembre Grave incidente stradale nella mattinata di oggi, giovedì 23 dicembre, aMamiano di Traversetolo.Poco prima delle ore 8, infatti,due auto si sono scontrate frontalmentementre stavano percorrendostrada Argini.Una persona è rimasta ferita in modo abbastanza serio ed è stato trasportata al Pronto Soccorso dell'Ospedale Maggiore di Parma.;aMamiano, Traversetolo, strada Argini;1;44.6392123;10.3817954;Traversetolo, Parma, Emilia-Romagna, 43029, Italia
368;Scontro frontale tra due auto a Mamiano: altri due feriti Nella notte tra venerdì 17 e sabato 18 dicembre un'auto è finita fuori strada a Cabriolo, frazione del comune di Fidenza.;Mamiano, Cabriolo, Fidenza;1;44.6749229;10.3435082;Mamiano, Traversetolo, Parma, Emilia-Romagna, Italia
369;Il ricordo della giovane 24enne di San Secondo morta dopo essere uscita di strada con la sua auto a Fontanellato È morta a soli 24 anni nel pomeriggio di venerdì 17 dicembrein località Berrettine a Fontanellato, dopo essere uscita di strada a bordo della sua auto, probabilmente a causa della nebbia.;San Secondo, Fontanellato, Berrettine;1;44.9201605;10.229558;San Secondo Parmense, Parma, Emilia-Romagna, 43017, Italia
370;Auto fuori strada: 24enne muore a Fontanellato Sul posto gli operatori sanitari dell'ambulanza infermieristica di San Secondo, l'automedica di Fidenza, la polizia locale e i carabinieri di Fontanellato, che hanno effettuato i rilievi previsti per legge.;Fontanellato, San Secondo, Fidenza;1;44.8822638;10.1729422;Fontanellato, Parma, Emilia-Romagna, 43012, Italia
371;L'incidente si è verificato nelle prime ore della mattinata di oggi Grave incidente stradale nelle prime ore della mattinata di oggi, mercoledì 15 dicembre, a Boschetto di Tizzano Val Parma.;Boschetto, Tizzano Val Parma;1;44.43256;9.6930886;Boschetto, Albareto, Parma, Emilia-Romagna, 43051, Italia
373;L'incidente si è verificato all'alba di sabato 11 dicembre Un grave incidente stradale, dovuto probabilmente alla presenza di ghiaccio sull'asfalto, è avvenuto all'alba di oggi, sabato 11 dicembre, a San Michele Tiorre.;San Michele Tiorre;1;44.6880761;10.2637587;San Michele Tiorre, Felino, Parma, Emilia-Romagna, 43035, Italia
375;La ragazza è in prognosi riservata Paura nel pomeriggio di ieri a Felino per un grave incidente stradale che ha coinvolto una ragazza di 17 anni.;Felino;1;44.6965871;10.2372047;Felino, Parma, Emilia-Romagna, 43035, Italia
376;Pauroso incidente stradale: la ragazza è ricoverata nel reparto di Rianimazione Gravissimo incidente stradale nel pomeriggio di ieri, domenica 5 dicembre, a San Geminiano in via Resga.;San Geminiano, via Resga;1;44.7309186;10.4282552;San Geminiano, Montechiarugolo, Parma, Emilia-Romagna, 43022, Italia
378;L'incidente è avvenuto nelle prime ore della mattinata Grave incidente stradale nella mattinata di oggi, giovedì 2 dicembre, a Parma tra viale Piacenza e strada delle Fonderie.;viale Piacenza, strada delle Fonderie;1;44.8075971;10.3098696;Viale Piacenza, Cornocchio, Pablo, Parma, Emilia-Romagna, 43125, Italia
379;L'incidente si è verificato poco dopo le 18.30 Un grave incidente stradale si è verificato nel tardo pomeriggio di oggi, mercoledì 1 dicembre, a Fraore.;Fraore;1;44.819555;10.2612586;Fraore, Parma, Emilia-Romagna, 43126, Italia
380;In azione la polizia locale che ha sottoposto il conducente all'alcoltest: aveva 2,5 grammi/litro Nel corso del fine settimana appena trascorso un 35enne, di origine moldava, che stava guidando la sua Fiat Punto con un tasso alcolemico di 2,50 grammi/litro, ha tamponanato un'altra utilitaria parcheggiata tra via Torelli, all'altezza dell'intersezione con via Massari.;via Torelli, via Massari;1;44.6927289;10.4222012;Via Torelli, Montechiarugolo, Parma, Emilia-Romagna, 42027, Italia
382;Il velivolo ultraleggero, condotto da un imprenditore parmigiano, ha avuto un guasto al momento del decollo Un elicottero ultraleggero, condotto da un imprenditore parmigiano, è precipitato nel pomeriggio di oggi, 27 novembre, in via Castellazzo a Madregolo.;via Castellazzo, Madregolo;1;44.8333104;10.0576491;Via Cabriolo, Castellazzo, Fidenza, Parma, Emilia-Romagna, 43036, Italia
384;Due persone sono stati portate al Maggiore, la terza all'ospedale Di Vaio Un grave incidente stradale si è verificato nel primo pomeriggio di oggi, mercoledì 24 novembre lungo la tangenziale cispadana in località Castelguelfo di Noceto.;Castelguelfo di Noceto;1;44.8366305;10.1765073;Castelguelfo, Strada Ronchi, Case Massi, Fontevivo, Parma, Emilia-Romagna, 43010, Italia
385;L'incidente stradale si è verificato nella serata di ieri Si trova in condizioni gravissime nel reparto di Rianimazione dell'Ospedale Maggiore di Parma la ragazza di 24 anni che ieri sera è stata investita da un'auto mentre si trovava a bordo della sua bicicletta in viale Partigiani d'Italia a Parma, nei pressi di uno degli ingressi dello stadio Tardini.;viale Partigiani d'Italia, stadio Tardini;1;44.7963019;10.3390018;Viale Partigiani d'Italia, Cittadella, Parma, Emilia-Romagna, 43121, Italia
387;Il ragazzo di Noceto non ce l'ha fatta: è deceduto dopo il ricovero in ospedale È deceduto dopo il ricovero nel reparto di Rianimazione dell'Ospedale Maggiore di Parma il 18enne di Noceto, ferito in modo gravissimo dopo l'incidente nel primo pomeriggio di oggi, giovedì 18 novembre a Pontetaro.;Noceto, Pontetaro;1;44.8099007;10.1772596;Noceto, Parma, Emilia-Romagna, 43015, Italia
393;L'incidente si è verificato in mattinata: rallentamenti al traffico Nella mattinata di oggi, giovedì 18 novembre, verso le ore 8 lungo la tangenziale Sud di Parma, si è verificato un tamponamento tra due auto che ha provocato due feriti - fortunatamente nessuno dei due è in pericolo di vita - ed alcuni rallentamenti lungo il tratto interessato.;la tangenziale Sud;1;44.7810529;10.2917139;Via La Spezia, Tangenziale Sud, Vigheffio, Molinetto, Parma, Emilia-Romagna, 43134, Italia
394;L'incidente si è verificato in mattinata lungo strada Parma Rotta Erano da poco passate le ore 8 di oggi, mercoledì 17 novembre quando, per cause in corso di accertamento, due auto si sono scontrate, per cause in corso di accertamento, mentre stavano percorrendo via Parma Rotta in località Roncopascolo, nel comune di Parma.;strada Parma Rotta, via Parma Rotta, Roncopascolo, strada Parma;1;44.840403;10.2980615;Strada Parma Rotta, Golese, Parma, Emilia-Romagna, 43100, Italia
395;L'incidente si è verificato nella notte nei pressi di Berceto Ungrave incidente stradalesi è verificato nella notte tra sabato 13 e domenica 14 novembrelungo l'autostrada A15, all'altezza di Berceto.Per cause in corso di accertamento un'auto con a bordo quattro persone si è schiantata contro il guardrail.Le conseguenze sono state molto gravi: quattro feriti tra cui uno gravissimo, che è statotrasportato d'urgenza nel reparto di Rianimazione dell'Ospedale Maggiore di Parma.;Berceto, strada A15;1;44.5106079;9.9896546;Berceto, Parma, Emilia-Romagna, 43042, Italia
396;L'incidente è avvenuto nella notte: un ragazzo ha riportato numerosi traumi ed è stato trasportato al Maggiore nel reparto codici rossi Grave incidente stradale nella notte tra venerdì 12 e sabato 13 novembre nella zona di Busseto.;Busseto;1;44.9809569;10.0424746;Busseto, Parma, Emilia-Romagna, 43011, Italia
398;L'incidente stradale si è verificato nella mattinata di oggi, lunedì 1 novembre Un grave incidente stradale si è verificato nella mattinata di oggi, lunedì 1 novembre lungo via Mantova, poco prima di Sorbolo.;via Mantova, Sorbolo;1;44.7986291;10.3469871;Via Mantova, San Lazzaro, Parma, Emilia-Romagna, 43123, Italia
