latitudine;longitudine;grave
44.8233525;10.2532429;1
44.7967717;10.3430760;1
44.7318542;10.3717508;0.5
44.7964578;10.3399868;1
44.8043274;10.3375795;1
44.7248268;10.2498364;0.5
44.7994780;10.3043523;1
44.8076158;10.3295154;1
44.7958904;10.3176977;0.5
44.8138774;10.3488663;1
44.7646804;10.3525943;1
44.8327084;10.3690754;1
44.7699853;10.4245546;1
44.8009404;10.3300752;1
44.7837694;10.3627284;1
44.8049344;10.3450273;1
44.7842270;10.3605110;0.5
44.8011514;10.3169612;1
44.8027464;10.3133032;0.5
44.8046179;10.3381358;1
44.8162404;10.3311362;0.5
44.7971079;10.3410313;1
44.7993344;10.3381673;0.5
44.7898429;10.3302727;0.5
44.8073101;10.3052455;1
44.8107044;10.3029151;1
44.8000709;10.3150352;0.5
44.8077849;10.3140072;0.5
44.7902404;10.3183992;1
44.7726783;10.4160456;1
44.8180131;10.3320960;0.5
44.8599457;10.3443534;1
44.8238968;10.3359789;1
44.7764304;10.3221392;1
44.7961204;10.3375003;1
44.8518134;10.3081922;0.5
44.7917548;10.3600969;1
44.7989484;10.3214642;1
44.8099065;10.2865080;1
44.7873814;10.3358613;1
44.7811829;10.3913625;1
44.7956174;10.3179572;1
44.8079913;10.3083904;0.5
44.8018594;10.3256732;1
44.8051394;10.3251662;0.5
44.7263073;10.3547269;1
44.8098414;10.3166082;1
44.8156839;10.2881611;0.5
44.7981771;10.3412736;0.5
44.8604929;10.2770836;1
44.7780795;10.2793580;1
44.8146284;10.3155642;1
44.8083964;10.3297582;1
44.7943496;10.4089128;1
44.7886754;10.3293732;1
44.7938934;10.3165712;1
44.8605465;10.2771359;1
44.8044114;10.3539663;1
44.7780795;10.2793580;1
44.7968635;10.3171498;1
44.7982214;10.3372453;1
44.8071023;10.3001696;1
44.7831324;10.3605044;1
44.8099065;10.2865080;0.5
44.8138354;10.3319322;1
44.7965324;10.3043811;1
44.8013188;10.3411238;1
44.8053944;10.3407053;1
44.8059784;10.3047481;1
44.8002234;10.3338612;1
44.7945324;10.3218522;1
44.8474301;10.3745288;1
44.8088012;10.3145195;1
44.8245094;10.3850045;1
44.7790965;10.3194657;1
44.7866084;10.3304292;1
44.7956624;10.3355623;1
44.8122453;10.3229346;1
44.7984954;10.3243482;1
44.7902638;10.3536593;1
44.7615025;10.2906090;1
44.8036264;10.3475318;1
44.7827214;10.3624644;1
44.8083964;10.3297582;1
44.8075804;10.2997231;1
44.8040014;10.3256402;0.5
44.8245094;10.3850045;1
44.7726783;10.4160456;1
44.8106324;10.3363343;0.5
44.8245094;10.3850045;1
44.7979824;10.3159382;1
44.8280564;10.3108552;0.5
44.7939875;10.3175600;1
NULL;NULL;0.5
44.8058794;10.3060730;1
44.8323780;10.3439672;1
44.8017636;10.3242366;1
44.8064954;10.3455673;0.5
44.7948904;10.3257232;1
44.8073157;10.3317152;1
44.8058305;10.2612029;1
44.8327555;10.2723470;1
44.8245094;10.3850045;1
44.8075085;10.3304723;1
44.7728919;10.3109478;1
44.7560161;10.4273242;1
44.8245094;10.3850045;1
44.8280564;10.3108552;1
44.7988884;10.3383613;1
44.8437174;10.3640934;1
44.8032184;10.3067831;1
44.7646804;10.3525943;1
44.7829492;10.3242533;1
44.8022475;10.3000271;1
44.7726783;10.4160456;0.5
44.8487284;10.3598338;0.5
44.7836164;10.3308802;1
44.7942448;10.3198233;0.5
44.7951246;10.3065517;1
44.7947584;10.3245442;1
44.8034268;10.3139392;1
44.7764171;10.3346988;1
44.8068173;10.4277777;1
44.8117614;10.3110042;1
44.7951743;10.3161036;1
44.7936074;10.3545163;1
44.7952244;10.3288292;1
44.7638744;10.4264545;1
44.7998907;10.3383976;1
44.8000709;10.3150352;0.5
44.7445704;10.3144401;1
44.7956984;10.3045081;1
44.8026764;10.3136962;1
44.8114594;10.3545233;1
44.7947584;10.3245442;1
44.8177183;10.3254975;1
44.7959004;10.3361153;1
44.8040684;10.3137102;1
44.7759924;10.3219572;0.5
44.8037371;10.3420100;1
44.7957818;10.3176606;1
44.8074454;10.3307272;0.5
44.7646804;10.3525943;1
44.7886526;10.3391245;1
44.7938934;10.3165712;1
44.7997006;10.3043235;1
44.7947584;10.3245442;1
44.7995804;10.3043311;1
44.8221458;10.3346704;1
44.7868764;10.3532113;0.5
44.8110437;10.3463215;0.5
44.8087048;10.3279222;1
44.7999744;10.3020361;1
44.7969914;10.3446933;0.5
44.8245094;10.3850045;1
44.7684717;10.3045675;1
44.7872239;10.3399492;1
44.8024848;10.3228387;1
44.8114594;10.3545233;1
44.7874744;10.3294459;1
44.7945324;10.3218522;0.5
44.7903531;10.3643305;1
44.8001444;10.3010231;1
44.8197834;10.3332243;1
44.7988884;10.3383613;1
44.7872174;10.3371663;1
44.8295715;10.2751950;1
44.8106724;10.3626194;1
44.8077364;10.3082671;1
44.7480869;10.3481984;1
44.8044347;10.3564703;1
44.7918634;10.3153502;1
44.7161544;10.3026471;1
44.7461884;10.3709204;1
44.8029327;10.3398896;1
44.8096374;10.3286162;0.5
44.7726783;10.4160456;0.5
44.8089144;10.3261962;1
44.7885214;10.3708314;0.5
44.8114594;10.3545233;1
44.7925944;10.3575133;1
44.8187169;10.3293282;1
44.7949397;10.3259686;1
44.7620834;10.3301182;1
44.8040684;10.3137102;1
44.8118754;10.3356043;1
44.6775664;10.3094231;1
44.7936074;10.3545163;1
44.8026764;10.3136962;1
44.7660934;10.3227492;1
44.7961204;10.3375003;1
44.7984934;10.3400863;1
44.7998584;10.3384413;1
44.8153034;10.3250692;0.5
44.7889754;10.3389253;0.5
44.7875473;10.3169066;1
44.8082294;10.3310362;1
44.8671734;10.3465913;1
44.8581434;10.3095052;1
44.8309455;10.2739151;1
44.7950255;10.3258033;1
44.7957314;10.3479613;1
44.7874394;10.3760684;1
44.8146284;10.3155642;1
44.7322763;10.3093163;1
44.8058187;10.3505614;0.5
44.7920514;10.3353013;1
44.8088574;10.3201382;1
44.8039724;10.3144672;1
44.7934234;10.3431613;1
44.8345238;10.3349906;1
44.8117094;10.3426803;1
44.7961204;10.3375003;1
44.8117064;10.3354538;1
44.7998584;10.3384413;1
44.8030184;10.3150312;1
44.7989764;10.3386289;0.5
NULL;NULL;1
44.8065684;10.3260112;1
44.7831124;10.3526293;1
44.8263967;10.3884556;1
44.7989523;10.3379657;0.5
44.8051164;10.3348263;1
44.8130434;10.3199702;0.5
44.7182544;10.3564243;1
44.7182544;10.3564243;1
44.8092278;10.3116486;0.5
44.7972766;10.3365223;1
44.7962379;10.3170311;1
44.8025584;10.3218142;1
44.7908869;10.3188476;1
44.7969406;10.3442056;0.5
44.7780795;10.2793580;1
44.7744124;10.3501483;1
44.7949880;10.3274770;1
44.7443699;10.3118811;1
44.7300439;10.3083254;1
44.8140894;10.3310652;1
44.7856524;10.3783664;0.5
44.7987864;10.3536593;1
44.7660934;10.3227492;1
44.8232384;10.3395473;1
44.8055180;10.3044516;0.5
44.7880034;10.3213932;1
44.8217296;10.3121629;1
44.7997891;10.3485055;1
44.8137411;10.3663969;1
44.8067519;10.3352879;1
44.8209694;10.3458073;0.5
44.8051434;10.3545913;1
44.8128654;10.3258455;1
44.8025786;10.3221286;1
44.8102434;10.3146262;0.5
44.7934804;10.3129702;0.5
44.8062662;10.3037923;1
44.8089815;10.3262203;1
44.8016750;10.3396432;1
44.7844724;10.3791254;1
44.8033296;10.3531009;1
44.8405585;10.2970911;1
44.8051434;10.3545913;1
44.7597434;10.3561645;1
44.8027464;10.3133032;0.5
44.7834834;10.3511729;1
44.7967564;10.3221242;1
44.7868004;10.3328132;0.5
44.8000339;10.3154657;0.5
44.7997296;10.3484333;1
44.7904034;10.3280062;1
44.8114494;10.3442753;1
44.7726783;10.4160456;1
44.7938885;10.3166020;1
44.8117523;10.3306817;1
44.8200357;10.3635473;1
44.7938934;10.3165712;1
44.7660934;10.3227492;1
44.8157594;10.3310892;1
44.8228011;10.3406658;1
44.7977000;10.3424521;0.5
44.7858438;10.3238289;1
44.7961204;10.3375003;1
44.7889754;10.3389253;1
44.7914175;10.2809980;1
44.8263014;10.3433613;0.5
44.8112681;10.3306198;1
44.8081364;10.3144012;1
44.8069659;10.3262242;1
44.7804762;10.3200234;1
44.8167374;10.3312572;1
44.7858204;10.3301782;1
44.8369696;10.3381615;0.5
44.7843087;10.3793723;0.5
44.8059067;10.3059718;0.5
44.7960407;10.3182072;1
44.8274104;10.3434593;0.5
44.8112024;10.3577624;1
44.7886404;10.3282012;0.5
44.7956294;10.3361593;0.5
44.8221688;10.3349268;1
44.7903124;10.3349462;0.5
44.7247980;10.2793705;0.5
44.7848754;10.3630544;1
44.8104875;10.2942831;1
44.7832894;10.3305202;1
44.7956984;10.3045081;1
44.8060704;10.3051841;1
44.8003747;10.3624630;0.5
44.8092193;10.3228845;1
44.7961204;10.3375003;0.5
44.8010072;10.3297421;1
44.8055646;10.3078076;1
44.8197834;10.3332243;1
44.7886404;10.3282012;1
44.8013193;10.3359796;0.5
44.7781396;10.4003687;1
44.7848405;10.2576299;0.5
44.8084694;10.3169372;0.5
44.7868784;10.3401313;0.5
44.7841404;10.3823435;1
NULL;NULL;1
44.8031494;10.3430131;1
44.8351419;10.3385116;0.5
44.8263014;10.3433613;1
44.7646804;10.3525943;1
44.8078944;10.3112965;1
44.8065684;10.3260112;1
44.7830014;10.3218902;1
44.8009404;10.3300752;1
44.7397616;10.3123903;0.5
44.7959123;10.3360590;0.5
44.8169384;10.3313362;1
44.8190414;10.3380063;0.5
44.8374574;10.3355293;0.5
44.8614563;10.3448319;1
44.7841404;10.3823435;0.5
44.7901137;10.3185220;1
44.7873225;10.2992801;0.5
44.7932780;10.3371115;0.5
44.8126510;10.3012684;1
44.8066889;10.3335154;0.5
44.8009404;10.3300752;1
44.8245094;10.3850045;1
NULL;NULL;0.5
44.7780795;10.2793580;1
44.7646804;10.3525943;1
44.7660934;10.3227492;1
44.7964369;10.3402143;1
44.7988677;10.3472556;1
44.8243755;10.3268493;0.5
44.7660934;10.3227492;1
44.7997204;10.3139302;0.5
44.8073272;10.3342745;1
44.7965324;10.3043811;0.5
44.7591805;10.3203828;1
44.7958711;10.3360728;1
44.8245109;10.3420749;1
44.8123586;10.3335059;1
44.8295715;10.2751950;1
44.7564060;10.2865000;1
44.8113864;10.3259292;1
44.7966374;10.3043952;0.5
44.8085718;10.3173599;1
44.7826934;10.3449418;1
44.7726783;10.4160456;1
44.8055174;10.3079691;1
44.8089576;10.3260842;0.5
44.7956624;10.3355623;1
44.8267014;10.3373343;1
44.7744124;10.3501483;0.5
44.8001864;10.3043431;1
44.7660934;10.3227492;1
44.8088593;10.3266066;1
44.8041214;10.3335612;1
44.7905024;10.3636524;1
44.8074454;10.3307272;1
44.7726783;10.4160456;0.5
44.8147794;10.3133512;1
44.7454944;10.3569798;1
44.7938934;10.3165712;0.5
44.7872174;10.3371663;1
44.7646804;10.3525943;1
44.7866554;10.3034741;1
44.8083964;10.3297582;0.5
44.7984892;10.3399106;1
44.8087498;10.3245855;1
44.8112024;10.3577624;0.5
44.7938934;10.3165712;1
44.7950804;10.3274302;1
44.8018844;10.3134302;0.5
44.7247434;10.3738752;0.5
44.7633357;10.3363772;1
44.7793334;10.3162922;1
44.8033240;10.3067904;1
44.8028934;10.3525503;1
44.7977184;10.3195322;1
44.7646804;10.3525943;1
44.7880034;10.3213932;0.5
44.8077849;10.3140072;1
44.8533968;10.2585804;1
44.8041525;10.3541859;0.5
44.8245094;10.3850045;1
44.8088574;10.3201382;1
44.7868764;10.3532113;0.5
44.7443699;10.3118811;0.5
44.8059784;10.3047481;1
44.8001444;10.3016768;0.5
44.8019768;10.3240919;1
44.7780795;10.2793580;1
44.8478272;10.3416377;0.5
44.8026764;10.3136962;1
44.7975089;10.3602415;0.5
44.7771754;10.3025324;0.5
44.8393070;10.3077411;1
44.7870414;10.3385393;1
44.8076784;10.3108482;1
44.7463984;10.3431693;1
44.8137873;10.3667662;1
44.8136943;10.3372690;1
44.7811304;10.3179762;0.5
44.8765185;10.2840971;0.5
44.7918824;10.3261552;1
44.8607354;10.3618214;0.5
44.8083964;10.3297582;1
44.8132336;10.3309687;1
44.8121249;10.3255752;0.5
44.7936074;10.3545163;1
44.7956294;10.3361593;0.5
44.7965414;10.3053791;0.5
44.8104875;10.2942831;1
44.7994054;10.3186592;0.5
44.7716246;10.4202103;1
44.7991604;10.3379193;1
44.8102434;10.3146262;1
44.7826065;10.2889030;1
44.8173785;10.2498429;0.5
44.8121866;10.3226547;1
44.7555870;10.3578275;1
44.7780795;10.2793580;1
44.7858714;10.3135902;1
44.8077493;10.3408920;0.5
44.7949024;10.3438213;1
44.8149969;10.3012758;0.5
44.7316953;10.3725323;0.5
44.8128034;10.3270022;0.5
44.8258890;10.3288519;0.5
44.7853853;10.2951389;1
44.8377074;10.2680459;1
44.7898064;10.3255927;1
44.8338598;10.3431947;1
44.8120588;10.3228743;1
44.7726783;10.4160456;0.5
44.8089144;10.3261962;1
44.7997126;10.3036728;1
44.7351644;10.3103631;0.5
44.7961172;10.3173162;1
44.8059689;10.3110456;1
44.7947584;10.3245442;1
44.7938934;10.3165712;1
44.8020754;10.3007341;0.5
44.8049784;10.3382023;1
44.7935319;10.3131610;1
44.7712887;10.2929339;1
44.8245094;10.3850045;1
44.7942724;10.3199652;1
NULL;NULL;0.5
44.7934644;10.3451343;1
44.7936634;10.3259522;1
44.7938914;10.3277652;1
44.8267014;10.3373343;0.5
44.8118754;10.3356043;1
44.7940354;10.3178632;1
44.8061534;10.3048241;1
44.7807074;10.3229572;0.5
44.8051434;10.3545913;1
44.7507764;10.3169392;1
44.7993664;10.3056041;1
44.8242934;10.3363333;1
44.7938934;10.3165712;1
44.8021234;10.3243342;1
44.7839922;10.2921040;1
44.7988884;10.3383613;1
44.7981519;10.3285909;1
44.7827264;10.3239672;1
44.7926111;10.3212790;1
44.8172295;10.2505639;1
44.7816604;10.3182142;1
44.8112429;10.3308287;0.5
44.7253350;10.3064484;1
44.7880034;10.3213932;1
44.7197396;10.3042134;1
NULL;NULL;0.5
44.7995461;10.3279661;0.5
44.7970876;10.3171071;1
44.8195248;10.3263169;1
44.8060704;10.3051841;1
44.7918334;10.3424278;1
44.8343735;10.3345566;0.5
44.7900314;10.3733404;1
44.7819174;10.3450253;0.5
44.8249083;10.3283222;1
44.7726783;10.4160456;1
44.8113864;10.3259292;0.5
44.8113864;10.3259292;1
44.7886873;10.3356805;1
44.7202694;10.3043831;1
44.7977103;10.3368178;1
44.7660934;10.3227492;1
44.7996916;10.3483730;1
44.8155215;10.2889391;0.5
44.7780795;10.2793580;0.5
44.8021234;10.3243342;1
44.8039224;10.3418710;1
44.8147538;10.3130406;1
44.8056322;10.3078539;1
44.7711110;10.3300023;1
44.7956330;10.3485430;1
44.7967074;10.3420453;1
44.8130084;10.3308852;1
44.8170074;10.3165032;1
44.8042254;10.3196402;1
44.8114946;10.3192940;1
44.8035865;10.3368151;1
44.7318688;10.3091715;1
44.7889754;10.3389253;1
44.7860914;10.3216502;1
44.7182544;10.3564243;1
44.7914276;10.2810090;1
44.8139315;10.2713860;1
44.7886404;10.3282012;1
44.8186324;10.3284812;0.5
44.8114594;10.3545233;1
44.7848404;10.3106161;1
44.8347859;10.3479731;0.5
44.7713844;10.3251262;1
44.8175266;10.2660727;0.5
44.8040420;10.3392308;1
44.7876564;10.3714574;0.5
44.7814184;10.3784554;0.5
44.8018641;10.3241862;1
44.8009654;10.3222132;1
44.7893744;10.3326633;1
44.8078257;10.3146419;1
44.8091174;10.3246642;0.5
44.8246764;10.3351773;1
44.7504901;10.3639698;1
44.7788200;10.3983265;1
44.7934155;10.2882030;1
44.8118754;10.3356043;1
44.8027464;10.3133032;1
44.7944134;10.3436193;0.5
44.8197834;10.3332243;1
44.8011854;10.3289172;1
44.8114594;10.3545233;0.5
44.8225904;10.2244225;1
44.8662100;10.3145527;1
44.8063914;10.3103471;1
44.8192323;10.3100708;1
44.7905054;10.3338972;1
44.7780795;10.2793580;1
44.7955760;10.3487489;1
44.7759924;10.3219572;0.5
44.7888685;10.3390695;0.5
44.8151904;10.3502143;0.5
44.7826065;10.2889030;1
44.8026764;10.3136962;1
44.8081519;10.3312736;1
44.8496595;10.3414419;1
44.7884836;10.2619519;1
44.7761882;10.4058149;1
44.7936074;10.3545163;1
44.8007510;10.3242841;0.5
44.7968454;10.3200822;1
44.7576516;10.3196822;1
44.8049434;10.3345728;1
44.7957314;10.3479613;1
44.8044114;10.3539663;0.5
44.8041302;10.3541167;1
44.8051454;10.3098831;0.5
44.8044114;10.3539663;1
44.7904034;10.3280062;1
44.7961204;10.3375003;1
44.8267014;10.3373343;1
44.7623439;10.3217148;1
44.8027464;10.3133032;0.5
44.7838917;10.2918532;1
44.7646804;10.3525943;0.5
44.7966269;10.3244462;1
44.8149121;10.3271973;1
44.8006380;10.3387583;1
44.7863879;10.3058116;1
44.7949629;10.3259697;1
44.8083427;10.3297045;0.5
44.8062062;10.3048874;1
44.8236873;10.3279048;1
44.7844362;10.2571535;1
44.8050159;10.3283462;1
44.7993664;10.3056041;1
44.8235374;10.3358227;1
44.8001444;10.3010231;1
44.8698806;10.2615737;1
44.8099065;10.2865080;1
44.8055341;10.3079921;1
44.8185807;10.2441555;1
44.7903256;10.3417932;1
44.7885214;10.3708314;1
44.7998584;10.3384413;1
44.8114594;10.3545233;1
44.8089925;10.3474051;0.5
44.7411895;10.3130735;1
44.8041048;10.3147700;1
44.7668484;10.3222262;1
44.7934444;10.3117217;1
44.8035944;10.3171182;1
44.8155215;10.2889391;1
44.8267014;10.3373343;0.5
44.7965414;10.3053791;1
44.8022464;10.3044111;1
44.8047474;10.3118952;1
44.8245094;10.3850045;1
44.7660934;10.3227492;1
44.8140894;10.3310652;1
44.7811829;10.3913625;1
44.8045565;10.3145791;1
44.7975790;10.3426945;1
44.8186324;10.3284812;1
44.7938934;10.3165712;1
44.7793171;10.2820435;1
44.7963908;10.3397896;1
44.7780795;10.2793580;1
44.8671734;10.3465913;0.5
44.7726783;10.4160456;1
44.8036486;10.3169685;1
44.8729662;10.3484526;0.5
44.8026764;10.3136962;1
44.8090803;10.2923548;1
44.8113864;10.3259292;0.5
44.7756228;10.4075387;0.5
44.7956174;10.3179572;1
44.7848934;10.3107281;0.5
44.7918389;10.3153275;0.5
44.8253284;10.3215492;1
44.8671734;10.3465913;1
44.8003964;10.3392655;0.5
44.8028764;10.3396413;1
44.7834491;10.3238010;1
44.7822884;10.3639934;1
44.7947584;10.3245442;1
44.7933304;10.3120958;1
44.7906804;10.3609013;1
44.7682534;10.3042971;1
44.7660934;10.3227492;0.5
44.7846144;10.3268242;1
44.8093739;10.3301444;1
44.7984234;10.3206857;1
44.8306474;10.3439004;1
44.7961364;10.3533173;0.5
44.8000709;10.3150352;0.5
44.8201417;10.3041887;1
44.8054057;10.3359299;1
44.8145294;10.3494003;1
44.8479254;10.3414233;1
44.7531319;10.3633039;0.5
44.7910824;10.3644649;1
44.7369159;10.3578078;1
44.7758164;10.3307562;1
44.7865554;10.3545023;1
44.7900074;10.3050401;1
44.7879834;10.3577273;1
44.8089524;10.3059941;0.5
44.8075354;10.3303032;1
44.7987370;10.3650104;0.5
44.8267014;10.3373343;1
44.7936074;10.3545163;1
44.7752368;10.3222835;1
44.7771674;10.3188067;1
44.7537935;10.2988721;1
44.7876564;10.3714574;1
44.8091624;10.3279492;1
44.7890934;10.3412333;1
44.7757281;10.3139716;1
44.6776644;10.3089191;1
44.8451969;10.3073919;1
44.7995814;10.3144962;1
44.7961204;10.3375003;1
44.8229003;10.3810407;0.5
44.8124355;10.2932031;1
44.8134999;10.3339827;1
44.8474755;10.2856861;1
44.7559330;10.3189603;1
44.8671734;10.3465913;1
44.7975714;10.3366598;1
44.8084661;10.2835893;0.5
44.8026764;10.3136962;1
44.8703099;10.3872010;1
44.8104537;10.2989337;1
44.7981344;10.3463073;1
44.8458619;10.3525389;1
44.8243025;10.2803821;0.5
44.8082294;10.3310362;1
44.7936074;10.3545163;0.5
44.7761764;10.3242752;1
44.7956984;10.3045081;1
44.7961624;10.3444023;1
44.8046179;10.3381358;1
44.8170585;10.2513919;1
44.7952244;10.3288292;1
44.7868764;10.3532113;1
44.7968454;10.3200822;1
44.7844524;10.3107851;1
44.7726783;10.4160456;1
44.7918914;10.3300462;0.5
44.7773914;10.3454863;0.5
44.7892194;10.3033681;1
44.8153034;10.3250692;1
44.7979824;10.3159382;0.5
44.8280564;10.3108552;1
44.7811829;10.3913625;1
44.7947584;10.3245442;1
44.7936074;10.3545163;1
44.8046179;10.3381358;1
44.8093935;10.2889834;1
44.7998204;10.3189032;1
44.7862651;10.3141719;1
44.7914149;10.3445345;1
44.7839924;10.3117121;1
44.8041214;10.3521745;1
44.8344305;10.3349462;1
44.7918914;10.3300462;1
44.7646804;10.3525943;1
NULL;NULL;0.5
44.8083964;10.3297582;1
44.7790037;10.3204352;0.5
44.8039944;10.3141462;1
44.7962439;10.3172651;1
44.8147794;10.3133512;0.5
44.8088574;10.3201382;1
44.7988644;10.3151462;1
44.8039944;10.3141462;1
44.7922068;10.3581376;0.5
44.7929162;10.3113679;0.5
44.7855684;10.3345969;1
44.8351861;10.3390386;1
44.8002434;10.3155502;1
44.8083873;10.3106679;1
44.7893298;10.3673936;1
44.8121142;10.3228626;1
44.7822274;10.3321532;1
44.7182544;10.3564243;1
44.8259634;10.3440584;0.5
44.7615025;10.2906090;1
44.7726783;10.4160456;1
44.8087664;10.3051721;1
44.7880034;10.3213932;1
44.7982344;10.3408653;1
44.7940354;10.3178632;0.5
44.7858624;10.3578865;1
44.7942019;10.3528144;1
44.7827214;10.3624644;1
44.8083964;10.3297582;1
44.8188126;10.2859885;1
44.8002554;10.3285782;1
44.7889684;10.3375293;0.5
44.7975094;10.3539343;0.5
44.8002684;10.3331027;0.5
44.7735605;10.2696959;0.5
44.7988884;10.3383613;1
44.7953202;10.3245145;1
44.7860736;10.3783209;0.5
44.8180124;10.3299212;0.5
44.7968454;10.3200822;1
44.8018304;10.3258152;1
44.8121249;10.3255752;0.5
44.8021234;10.3243342;0.5
44.7930649;10.3043086;1
44.8042544;10.3247612;1
44.7982214;10.3372453;0.5
44.7974858;10.3210739;1
44.8221444;10.3437343;1
44.7988884;10.3383613;1
44.8671734;10.3465913;1
44.7726783;10.4160456;1
44.7682534;10.3042971;1
44.8087664;10.3051721;1
44.7945324;10.3218522;1
44.8426374;10.3694864;1
44.7939604;10.3058371;1
44.7646804;10.3525943;1
44.7947584;10.3245442;1
44.8067294;10.3021931;1
44.7952244;10.3288292;1
44.8065394;10.3030101;1
44.7956984;10.3045081;1
44.7865920;10.3539812;1
44.7941964;10.3095981;1
44.7865950;10.2586814;1
44.8011514;10.3169612;0.5
44.7378144;10.3512693;1
44.8049784;10.3382023;1
44.8087924;10.3272822;0.5
44.7726783;10.4160456;1
44.7726783;10.4160456;0.5
44.7968254;10.3244312;1
44.8075297;10.3095370;1
44.8065684;10.3260112;1
44.8671734;10.3465913;1
44.7940354;10.3178632;1
44.7920514;10.3353013;1
44.7927302;10.3573990;1
44.7615025;10.2906090;1
44.8220184;10.3387233;1
44.7889754;10.3389253;1
44.8099065;10.2865080;1
44.7860426;10.3140227;1
44.7818807;10.2874282;1
44.7735605;10.2696959;1
44.7928234;10.3260662;1
44.7620834;10.3301182;1
44.7957314;10.3479613;1
44.7770882;10.3042490;0.5
44.8152664;10.3426383;1
44.8105943;10.3435005;1
44.7915982;10.3165628;1
44.8146284;10.3155642;1
44.8274104;10.3434593;1
44.7443633;10.3141558;1
44.7948904;10.3257232;1
44.8116184;10.3367253;1
44.8245094;10.3850045;1
44.7940117;10.3532034;1
44.8118754;10.3356043;0.5
44.7646804;10.3525943;1
44.7751880;10.3305040;1
44.7960574;10.3473653;0.5
44.7537935;10.2988721;1
44.8295715;10.2751950;0.5
44.8423892;10.3402604;1
44.8087664;10.3051721;0.5
44.8114594;10.3545233;1
44.8099065;10.2865080;1
44.8044914;10.3381763;1
44.7886425;10.3284446;1
44.8155473;10.2687275;1
44.8304314;10.3679074;1
44.7956174;10.3179572;1
44.7867502;10.3230881;1
44.8157594;10.3310892;1
44.7874553;10.3357774;1
44.8088574;10.3201382;1
44.7771650;10.3455788;1
44.8570139;10.3428998;1
44.7965324;10.3043811;1
44.7848405;10.2576299;1
44.8076374;10.3258522;1
44.7918634;10.3153502;0.5
44.8004734;10.3176372;0.5
44.7961204;10.3375003;1
44.8089285;10.2912181;1
44.7936074;10.3545163;1
44.7853721;10.3265073;1
44.7955626;10.3487972;1
44.8099065;10.2865080;1
44.8590114;10.3699614;0.5
44.7948873;10.3000594;1
44.8360229;10.3700664;1
44.8308516;10.3418496;1
44.7947584;10.3245442;1
44.8074394;10.2996350;0.5
44.8154104;10.3379423;1
44.8230034;10.3352813;1
44.7660934;10.3227492;1
44.8356879;10.2698361;1
44.8221227;10.2521062;0.5
44.8112474;10.3510903;0.5
44.8078024;10.3260131;1
44.8062704;10.3453758;0.5
44.7601194;10.3552173;1
44.7934155;10.2882030;1
44.8432971;10.3729632;1
44.7188114;10.3037511;1
44.8112474;10.3510903;1
44.8479254;10.3414233;0.5
44.7615025;10.2906090;1
44.7886404;10.3282012;1
44.8227574;10.3407643;1
44.7969914;10.3446933;1
44.8087439;10.3354328;1
44.8107534;10.3304412;1
44.8090064;10.3200626;0.5
44.7715756;10.2927336;1
44.7947144;10.3211652;0.5
44.7885228;10.3700721;0.5
44.8107534;10.3304412;0.5
44.6827388;10.3144307;0.5
44.7927324;10.3247322;1
44.7660934;10.3227492;1
44.8431074;10.3730109;1
44.7997204;10.3139302;0.5
44.8134394;10.3344960;1
44.8083964;10.3297582;1
44.7907974;10.3012141;1
44.8087664;10.3051721;1
44.8021234;10.3243342;1
44.8197834;10.3332243;1
44.7966954;10.3535713;1
44.7600224;10.3479113;1
44.8066054;10.3026491;1
44.8280564;10.3108552;1
44.7936074;10.3545163;0.5
44.7987864;10.3536593;1
44.7934616;10.3131392;0.5
44.8021594;10.3241222;1
44.8084284;10.3382803;1
44.7831124;10.3526293;1
44.8216665;10.2471329;1
44.7753604;10.3303192;1
44.7617414;10.4121366;1
44.7660934;10.3227492;1
44.7780795;10.2793580;1
44.7936074;10.3545163;1
44.7964804;10.3358033;1
44.8113864;10.3259292;0.5
44.8112024;10.3577624;1
44.7534338;10.3590783;1
44.8359841;10.3398151;0.5
NULL;NULL;1
44.7855675;10.2593749;0.5
44.8245094;10.3850045;1
44.8092585;10.2955001;1
44.7997444;10.3158692;1
44.8131626;10.3197318;1
44.8000339;10.3154657;1
44.7871913;10.3510855;1
NULL;NULL;1
44.7963485;10.3176514;1
44.8060704;10.3051841;1
44.8051086;10.2609200;1
44.8078084;10.3118862;1
44.7957734;10.3357883;1
44.7847855;10.2937971;0.5
44.7946104;10.3216022;0.5
44.8147024;10.3015366;1
NULL;NULL;1
44.8069084;10.3146762;0.5
44.7965324;10.3043811;1
44.8051434;10.3545913;1
44.7939498;10.3535425;1
44.7474764;10.3331572;1
44.7969254;10.3447713;1
NULL;NULL;1
44.7915894;10.3152185;0.5
44.7930624;10.3180840;1
44.7558793;10.4261281;1
44.7753604;10.3303192;1
44.8286664;10.3949025;1
44.8086554;10.3279772;1
44.8124446;10.3231974;1
44.7988884;10.3383613;1
44.7886980;10.3364852;1
44.7873324;10.3362983;0.5
44.8042574;10.3375623;1
44.8042574;10.3375623;1
44.7961921;10.3178916;1
44.7868784;10.3401313;1
44.8245094;10.3850045;1
44.7827504;10.3179902;1
44.7845124;10.3382823;1
44.7888814;10.3356503;1
44.8197783;10.2569997;1
44.8172295;10.2505639;1
44.7660934;10.3227492;1
44.7905024;10.3636524;1
44.7743639;10.4111069;1
